100,2018 VOLVO,XC60,T5 Momentum Sport Utility 4D ,"4-Cyl, Drv-E, Turbo, 2.0L",22 City / 27 Hwy,Black,Off White,"Auto, 8-Spd Geartronic",4 Door SUV,2,"$33,990"," 24,352 miles"
101,2018 TOYOTA,HIGHLANDER,LE Plus Sport Utility 4D,"V6, 3.5 Liter",19 City / 26 Hwy,Black,Beige,"Automatic, 8-Spd",4 Door SUV,1,"$25,990","50,274 miles"
102,2014 CHEVROLET,CAPTIVA SPORT,LT Sport Utility 4D,"4-Cyl, Flex Fuel, 2.4 Liter",20 City / 28 Hwy,Silver,Black,"Automatic, 6-Spd",4 Door SUV,1,"$10,990","87,110 miles"
103,2018 BMW,X1,sDrive28i Sport Utility 4D,"4-Cyl, Turbo, 2.0 Liter",23 City / 32 Hwy,White,Beige,Auto 8-Spd Stptrnc Manual,4 Door SUV,2,"$24,990","33,373 miles"
104,2018 BMW,X1,sDrive28i Sport Utility 4D,"4-Cyl, Turbo, 2.0 Liter",23 City / 32 Hwy,Blue,Beige,Auto 8-Spd Stptrnc Manual,4 Door SUV,1,"$25,990","31,706 miles"
105,2017 VOLKSWAGEN,PASSAT,1.8T SE Sedan 4D,"4-Cyl, Turbo, 1.8 Liter",23 City / 34 Hwy,White,Beige,"Auto, 6-Spd Tiptronic Spt",4 Door Sedan,2,"$16,590","27,200 miles"
106,2015 ACURA,TLX,2.4 Sedan 4D,"4-Cyl, VTEC, 2.4 Liter",24 City / 35 Hwy,Black,Black,"Auto, 8-Spd DCT SptShft",4 Door Sedan,2,"$15,990","70,893 miles"
107,2019 FORD,TAURUS,Limited Sedan 4D,"V6, 3.5 Liter",18 City / 26 Hwy,Gray,Charcoal Black Leather Seat,"Automatic, 6-Spd W/SelectShift",4 Door Sedan,1,"$18,990","39,093 miles"
108,2015 GMC,ACADIA,Denali Sport Utility 4D,"V6, 3.6 Liter",16 City / 23 Hwy,Gray,Dk. Brown,"Automatic, 6-Spd",4 Door SUV,2,"$20,990","89,893 miles"
109,2018 MITSUBISHI,OUTLANDER SPORT,ES Sport Utility 4D,"4-Cyl, 2.0 Liter",23 City / 29 Hwy,Black,Black,"Automatic, CVT W/Sportronic",4 Door SUV,1,"$14,990","34,690 miles"
110,2014 VOLKSWAGEN,PASSAT,1.8T SE Sedan 4D,"4-Cyl, Turbo, 1.8 Liter",24 City / 34 Hwy,Silver,Black,"Auto, 6-Spd Tiptronic Spt",4 Door Sedan,2,"$11,990","54,213 miles"
111,2013 CADILLAC,SRX,Premium Collection Sport Utility 4D ,"V6, Flex Fuel, 3.6 Liter",16 City / 23 Hwy,Silver,Gray,"Auto, 6-Spd W/TAPshift",4 Door SUV,2,"$16,990"," 62,999 miles"
112,2012 TOYOTA,PRIUS,Three Hatchback 4D,"4-Cyl, Hybrid, 1.8 Liter",51 City / 48 Hwy,Red,Tan,"Automatic, CVT",4 Door Hatchback,2,"$11,990","73,439 miles"
113,2014 CHEVROLET,IMPALA,LTZ Sedan 4D,"V6, Flex Fuel, 3.6 Liter",19 City / 29 Hwy,White,Brown,"Automatic, 6-Spd",4 Door Sedan,2,"$18,990","37,510 miles"
114,2016 LEXUS,IS,IS 350 Sedan 4D ,"V6, 3.5 Liter",19 City / 28 Hwy,Silver,Red,"Automatic, 8-Spd",4 Door Sedan,1,"$23,990"," 77,788 miles"
115,2018 INFINITI,Q50,3.0t LUXE Sedan 4D ,"V6, Twin Turbo, 3.0 Liter",20 City / 29 Hwy,White,Graphite,"Auto, 7-Spd W/Sport Mode",4 Door Sedan,2,"$24,990"," 18,097 miles"
116,2018 HONDA,PILOT,EX-L Sport Utility 4D ,"V6, I-VTEC, 3.5 Liter",18 City / 26 Hwy,White,Black,"Automatic, 6-Spd",4 Door SUV,1,"$26,990"," 36,073 miles"
117,2017 LEXUS,IS,IS 300 Sedan 4D ,"V6, 3.5 Liter",19 City / 26 Hwy,Black,Chateau,"Automatic, 6-Spd",4 Door Sedan,2,"$26,990"," 19,937 miles"
118,2017 CADILLAC,ATS,Sedan 4D,"4-Cyl, Turbo, 2.0 Liter",22 City / 31 Hwy,Black,Jet Black With Jet Black Accents,"Automatic, 8-Spd",4 Door Sedan,2,"$20,990","29,634 miles"
119,2013 SCION,FR-S,Coupe 2D,"4-Cyl, 2.0 Liter",25 City / 34 Hwy,White,Black,"Automatic, 6-Spd",2 Door Coupe,2,"$18,990","47,965 miles"
120,2019 NISSAN,VERSA,SV Sedan 4D ,"4-Cyl, 1.6 Liter",31 City / 39 Hwy,White,Charcoal,"Automatic, CVT W/Xtronic",4 Door Sedan,1,"$11,590"," 43,950 miles"
121,2013 MERCEDES-BENZ,E-CLASS,E 350 Sedan 4D,"V6, 3.5 Liter",20 City / 30 Hwy,Black,Black,"Auto, 7-Spd Sport Mode",4 Door Sedan,1,"$17,990","80,374 miles"
122,2019 MITSUBISHI,MIRAGE G4,ES Sedan 4D,"3-Cyl, 1.2 Liter",35 City / 41 Hwy,Silver,Gray,"Automatic, CVT",4 Door Sedan,1,"$11,590","23,306 miles"
123,2013 CHRYSLER,200,Limited Sedan 4D,"V6, Flex Fuel, 3.6 Liter",19 City / 29 Hwy,Beige,Black,"Automatic, 6-Spd W/AutoStick",4 Door Sedan,1,"$11,590","45,525 miles"
